image_id,original,modified
"3499    52565
Name: id, dtype: int64",A cow is standing in sand by some water.,A cow is in sand by some water.
"3499    52565
Name: id, dtype: int64",An adult cow standing alone in the sand.,An adult in standing alone cow the sand.
"3499    52565
Name: id, dtype: int64",A cow standing on the beach by a body of water.,A aside cow standing on the beach by a body of water.
"3499    52565
Name: id, dtype: int64",a cow standing in some sand next to some water,next cow standing in some sand a to some water
"3500    525247
Name: id, dtype: int64",Cat staring at the screen of an open laptop.,of staring at the screen Cat an open laptop.
"3500    525247
Name: id, dtype: int64",A cat staring at a laptop computer on desk.,A cat at a laptop computer on desk.
"3500    525247
Name: id, dtype: int64",A cat is looking at a laptop computer screen.,screen cat is looking at a laptop computer A.
"3500    525247
Name: id, dtype: int64",A cat is looking at a laptop screen.,A cat-o'-nine-tails is looking at a laptop screen.
"3500    525247
Name: id, dtype: int64",A dark colored cat looking at a laptop screen.,A dark colored looking at a laptop screen.
"3501    424545
Name: id, dtype: int64",A grey and white cat laying in window sill next to a curtain.,A greyness and white regorge laying in window sill next to a curtain.
"3501    424545
Name: id, dtype: int64",A green-eyed tabby cat lies on a sunny window ledge,A green-eyed tabby cat lies sunny window ledge
"3501    424545
Name: id, dtype: int64",a close up of a cat on a window sil,a close up a cat a window sil
"3501    424545
Name: id, dtype: int64",A striped cat sleeping on a sunny window sill,window striped cat sleeping on a sunny A sill
"3501    424545
Name: id, dtype: int64",A tabby cat lying in a window sill looking up at the photographer.,A tabby cat lying in a window sill looking up at In the photographer.
"3502    416758
Name: id, dtype: int64",A herd of black and white cattle standing on a lush green hillside.,A herd of black and white cattle standing succulent on a lush green hillside.
"3502    416758
Name: id, dtype: int64",Four black and white cows are on grass.,Four black and white cows are on snitch.
"3502    416758
Name: id, dtype: int64",Two black and white cows and two white cows grazing in the grass.,Two black-market and white cows and two white overawe grazing in the grass.
"3502    416758
Name: id, dtype: int64",Several cows are gathered together in a grassy field. ,Several moo-cow are gathered together in a grassy field. 
"3502    416758
Name: id, dtype: int64",A group of black and white spotted cows in green grass.,A group green black and white spotted cows in of grass.
"3503    4395
Name: id, dtype: int64",A man in a shirt and tie motioning with his hand.,axerophthol man in a shirt and standoff motioning with his hand.
"3503    4395
Name: id, dtype: int64",A young man wearing a white shirt and tie.,A man wearing a white shirt and tie.
"3503    4395
Name: id, dtype: int64",Man in a dress shirt and tie looks in front of him. ,Man in a dress him and tie looks in front of shirt. 
"3503    4395
Name: id, dtype: int64",A man in a suit poses for the camera.,A man in a suit present for the camera.
"3503    4395
Name: id, dtype: int64",A man in a suit and tie holding up a hand.,A man in a suit and holding tie up a hand.
"3504    490470
Name: id, dtype: int64",Several sailboats sit in the water in front of some trees.,Several sailboats ride in the water in figurehead of some trees.
"3504    490470
Name: id, dtype: int64",A sunset view of a marina with boats docked.,A sunset view of a ampere marina with boats docked.
"3504    490470
Name: id, dtype: int64",Several boats in the water with their sails down.,Several boats in the their with water sails down.
"3504    490470
Name: id, dtype: int64",A large body of water with three boats floating on top of it.,A large body of water with three IT boats floating on top of it.
"3504    490470
Name: id, dtype: int64",A harbor with several boats floating in it.,A with several boats floating in it.
"3505    296657
Name: id, dtype: int64",A group of men enthusiastically caught in mid air at the same time.,A group of men enthusiastically caught in mid air at the same mankind time.
"3505    296657
Name: id, dtype: int64",Six men jumping in the air on the lawn,Six men jumping in the along air on the lawn
"3505    296657
Name: id, dtype: int64",Six well dressed men jumping into the air simultaneously.,Six well dressed men jumping into the send simultaneously.
"3505    296657
Name: id, dtype: int64",The six men wearing ties are jumping outside,The six men ties are jumping outside
"3505    296657
Name: id, dtype: int64",Six adult males outside jumping up in the air.  ,Six adult males outside rise up in the air.  
"3506    354547
Name: id, dtype: int64",a man in a white suit standing in front of some bushes ,a man in a suit white standing in front of some bushes 
"3506    354547
Name: id, dtype: int64","A man with a beard wearing a white suit standing near a garden,","A man with a beard wearing a whiteness suit standing dear a garden,"
"3506    354547
Name: id, dtype: int64",A man wearing a suit and standing on a field of grass.,A man exhausting wearing a suit and standing on a field of grass.
"3506    354547
Name: id, dtype: int64",a man standing in the grass with his hands in his pockets,man standing in grass with his hands in his pockets
"3506    354547
Name: id, dtype: int64",a man that is in a suit that is outside,is man that a in a suit that is outside
"3507    262048
Name: id, dtype: int64",A woman in a bikini laying under a red umbrella.,umbrella woman in a bikini laying under a red A.
"3507    262048
Name: id, dtype: int64",The woman lies next to a man on the beach under an umbrella.,The woman lies next to a man on the umbrella under an beach.
"3507    262048
Name: id, dtype: int64",Beach goes lay out underneath a red umbrella. ,Beach belong lay out underneath a red umbrella. 
"3507    262048
Name: id, dtype: int64",two people on the beach laying under a red umbrella,two people the laying under a red umbrella
"3507    262048
Name: id, dtype: int64",a couple of people lay under an umbrella on a beach ,a couple of citizenry lie under an umbrella on a beach 
"3508    519208
Name: id, dtype: int64",a man standing next to an elephant next to his trunk,a ampere man standing next to an elephant next to his trunk
"3508    519208
Name: id, dtype: int64",A smiling man in green next to a large elephant.,smiling man in green next to a elephant.
"3508    519208
Name: id, dtype: int64",A smiling man standing very close to a cute elephant.,A a man standing very close to smiling cute elephant.
"3508    519208
Name: id, dtype: int64",A man in a green shirt is standing next to an elephant. ,A man in a greens shirt is standing succeeding to an elephant. 
"3508    519208
Name: id, dtype: int64",A man standing next to an elephant smiling,A valet standing next to an elephant smiling
"3509    270402
Name: id, dtype: int64",Two gray elephants standing next to each other on a road.,II gray elephants digest next to each other on a road.
"3509    270402
Name: id, dtype: int64",A couple of elephants are walking around in the dirt,A twosome of elephants are walking around in the scandal
"3509    270402
Name: id, dtype: int64",An elephant trying to reach something on the ground with his trunk.,An elephant trying to hit something on the soil with his trunk.
"3509    270402
Name: id, dtype: int64",Two elephants are standing are standing in an enclosure.,Two elephants are standing AN are standing in an enclosure.
"3509    270402
Name: id, dtype: int64",Two elephants standing in a pen in different spots.,deuce elephants standing in a pen in different spots.
"3510    250127
Name: id, dtype: int64",The young woman is standing in the rain under her umbrella ,woman young The is standing in the rain under her umbrella 
"3510    250127
Name: id, dtype: int64",A young lady under an umbrella by a train,A lady under an umbrella by a train
"3510    250127
Name: id, dtype: int64",A woman that is holding an umbrella near a building.,A woman that is agree an umbrella most a building.
"3510    250127
Name: id, dtype: int64",the girl is standing under a clear umbrella,the clear is standing under a girl umbrella
"3510    250127
Name: id, dtype: int64",a young woman is waiting in the rain,a woman is waiting in the rain
