image_id,original,modified
"4791    192047
Name: id, dtype: int64",A white sink sitting under a mirror in a bathroom.,A white sink sitting under a mirror in a bathroom.
"4791    192047
Name: id, dtype: int64",An all white bathroom consisting of a mirror and sink view.,An all white bathroom consisting of a mirror and sink view.
"4791    192047
Name: id, dtype: int64","A bathroom with sink, mirror, and lights in it.","A bathroom with sink, mirror, and lights in it."
"4791    192047
Name: id, dtype: int64",An all-white bathroom with a light fixture and small mirror above a sink,An all-white bathroom with a light fixture and small mirror above a sink
"4792    466156
Name: id, dtype: int64",The striped cat is sitting on top of the car.,The striped cat is sitting on top of the car.
"4792    466156
Name: id, dtype: int64",a cat sitting on a car engine with the hood up,a cat sitting on a car engine with the hood up
"4792    466156
Name: id, dtype: int64",someone opened a hood on a car and he cat jumped up on the edge,someone opened a hood on a car and he cat jumped up on the edge
"4792    466156
Name: id, dtype: int64",Black cat sitting on the engine of a black car. ,Black cat sitting on the engine of a black car. 
"4792    466156
Name: id, dtype: int64",A gray cat is walking next to a truck.,A gray cat is walking next to a truck.
"4793    111086
Name: id, dtype: int64",Two rows of cars parked next to a boat.,Two rows of cars parked next to a boat.
"4793    111086
Name: id, dtype: int64",Several cars lined up to be loaded onto a boat.,Several cars lined up to be loaded onto a boat.
"4793    111086
Name: id, dtype: int64",A row of cars parked next to a large boat,A row of cars parked next to a large boat
"4793    111086
Name: id, dtype: int64",A street filled with lots of cars next to a boat.,A street filled with lots of cars next to a boat.
"4793    111086
Name: id, dtype: int64",A line of cars that are next to a large boat.,A line of cars that are next to a large boat.
"4794    564023
Name: id, dtype: int64",A public restroom with a toilet in the floor.,A public restroom with a toilet in the floor.
"4794    564023
Name: id, dtype: int64",a low toilet some hand rails and toilet paper,a low toilet some hand rails and toilet paper
"4794    564023
Name: id, dtype: int64",A public restroom with a urinal and grab bars.,A public restroom with a urinal and grab bars.
"4794    564023
Name: id, dtype: int64",A public bathroom that has a toilet in the floor.,A public bathroom that has a toilet in the floor.
"4794    564023
Name: id, dtype: int64",A public bathroom with a hole in the floor.,A public bathroom with a hole in the floor.
"4795    69213
Name: id, dtype: int64",Two men wearing suits and hats are walking together.,Two men wearing suits and hats are walking together.
"4795    69213
Name: id, dtype: int64",Two men in blazers and fedoras with a moped in the background.,Two men in blazers and fedoras with a moped in the background.
"4795    69213
Name: id, dtype: int64",Two men who are wearing suits and hats standing next to each other.,Two men who are wearing suits and hats standing next to each other.
"4795    69213
Name: id, dtype: int64",two men wearing hats standing next to each other,two men wearing hats standing next to each other
"4795    69213
Name: id, dtype: int64",Two men are dressed in blazers and hats in a rural village area.,Two men are dressed in blazers and hats in a rural village area.
"4796    292456
Name: id, dtype: int64",A man and a woman on a blue motorbike are picking up a piece of luggage from a man.,A man and a woman on a blue motorbike are picking up a piece of luggage from a man.
"4796    292456
Name: id, dtype: int64",a woman is sitting on a scooter outside,a woman is sitting on a scooter outside
"4796    292456
Name: id, dtype: int64",a person riding a motorcycle in the reflection ,a person riding a motorcycle in the reflection 
"4796    292456
Name: id, dtype: int64",A man and a woman riding on a motorcycle are getting ready to hit the road.,A man and a woman riding on a motorcycle are getting ready to hit the road.
"4796    292456
Name: id, dtype: int64",A man and woman on a scooter receiving baggage from a bellhop.,A man and woman on a scooter receiving baggage from a bellhop.
"4797    453634
Name: id, dtype: int64",A bathroom with a toilette with it's seat down.,A bathroom with a toilette with it is seat down.
"4797    453634
Name: id, dtype: int64",A bathroom with a sink and a toilet,A bathroom with a sink and a toilet
"4797    453634
Name: id, dtype: int64",A fancy bathroom with a clean toilet and piping.,A fancy bathroom with a clean toilet and piping.
"4797    453634
Name: id, dtype: int64",a bathroom with a toilet a sink and a shower,a bathroom with a toilet a sink and a shower
"4797    453634
Name: id, dtype: int64",A bathroom scene with focus on the toilet.,A bathroom scene with focus on the toilet.
"4798    155154
Name: id, dtype: int64",The bathroom is small and white and gray.,The bathroom is small and white and gray.
"4798    155154
Name: id, dtype: int64","A small, white chamber contains various devices and doors.","A small, white chamber contains various devices and doors."
"4798    155154
Name: id, dtype: int64",A bathroom with significant modifications made to it.,A bathroom with significant modifications made to it.
"4798    155154
Name: id, dtype: int64",A small bathroom on an airplane with handles on either side.,A small bathroom on an airplane with handles on either side.
"4798    155154
Name: id, dtype: int64","Some sort of bathroom facility, possibly in an airplane.","Some sort of bathroom facility, possibly in an airplane."
"4799    13177
Name: id, dtype: int64",a man is working on a hub cap on the ground,a man is working on a hub cap on the ground
"4799    13177
Name: id, dtype: int64","A man sitting on the ground, fixing a motorcycle wheel.","A man sitting on the ground, fixing a motorcycle wheel."
"4799    13177
Name: id, dtype: int64",A man in a green shirt working on a rim.,A man in a green shirt working on a rim.
"4799    13177
Name: id, dtype: int64",a man in a green shirt a rim and motorcycle,a man in a green shirt a rim and motorcycle
"4799    13177
Name: id, dtype: int64",a man fixing a tire for a motorcycle,a man fixing a tire for a motorcycle
"4800    37751
Name: id, dtype: int64",A person on dirt bike riding down a hill with mountains in background.,A person on dirt bike riding down a hill with mountains in background.
"4800    37751
Name: id, dtype: int64",a person riding a motorcycle with mountains in the background,a person riding a motorcycle with mountains in the background
"4800    37751
Name: id, dtype: int64",A person on a motorcycle riding on a mountain.,A person on a motorcycle riding on a mountain.
"4800    37751
Name: id, dtype: int64",A person riding a motorcycle on a gravel road on a hill.,A person riding a motorcycle on a gravel road on a hill.
"4800    37751
Name: id, dtype: int64",Two motorcycle riders are on a dirt path,Two motorcycle riders are on a dirt path
"4801    531134
Name: id, dtype: int64",A traffic light with a sad face on the red light. ,A traffic light with a sad face on the red light. 
"4801    531134
Name: id, dtype: int64",A traffic light with an orange and a red having faces drawn on them.,A traffic light with an orange and a red having faces drawn on them.
"4801    531134
Name: id, dtype: int64",A traffic light has sad faces on the lights.,A traffic light has sad faces on the lights.
"4801    531134
Name: id, dtype: int64",A traffic light with a frowning face on the red light and a city street and buildings behind it.,A traffic light with a frowning face on the red light and a city street and buildings behind it.
"4801    531134
Name: id, dtype: int64",A traffic light with little faces to help people know what to do.,A traffic light with little faces to help people know what to do.
"4802    502347
Name: id, dtype: int64","A plane passing over a harbor, on a clear day.","A plane passing over a harbor, on a clear day."
"4802    502347
Name: id, dtype: int64",a little plane flying above a lake full of boats ,a little plane flying above a lake full of boats 
"4802    502347
Name: id, dtype: int64",The airplane is flying low over the town.,The airplane is flying low over the town.
"4802    502347
Name: id, dtype: int64",A dock that is separating the harbor from the ocean.,A dock that's separating the harbor from the ocean.
"4802    502347
Name: id, dtype: int64",A plane flies over the hills above a developed shoreline.,A plane flies over the hills above a developed shoreline.
"4803    159977
Name: id, dtype: int64",A giraffe and a zebra checking each other out.,A giraffe and a zebra checking each other out.
"4803    159977
Name: id, dtype: int64",A giraffe and a zebra are on a grassy field by the water.,A giraffe and a zebra are on a grassy field by the water.
"4803    159977
Name: id, dtype: int64",A giraffe and a zebra walking through an African plain.,A giraffe and a zebra walking through an African plain.
