image_id,original,modified
"3605    225184
Name: id, dtype: int64",Three sheep running from a dog in the grass,Three sheep running from dog in the grass
"3605    225184
Name: id, dtype: int64",A flock of sheep in the field with grass,A flock of sheep in the with grass
"3605    225184
Name: id, dtype: int64",a group of sheep in a field being followed by a dog,a group of sheep in a field being followed a dog
"3606    441553
Name: id, dtype: int64",A crows of people standing outside of a train.,A crows of standing outside of a train.
"3606    441553
Name: id, dtype: int64",A lot of people that are outside in the dark.,A of people that are outside in the dark.
"3606    441553
Name: id, dtype: int64",A crowd of people stand beside a train,A crowd of people beside a train
"3606    441553
Name: id, dtype: int64",people standing on a platform next to a train at night ,people standing a platform next to a train at night 
"3606    441553
Name: id, dtype: int64",A group of people standing on a sidewalk with a train going by.,group of people standing on a sidewalk with a train going by.
"3607    55072
Name: id, dtype: int64",A single giraffe looks over the green brush.,A giraffe looks over the green brush.
"3607    55072
Name: id, dtype: int64",An adult giraffe grazing in a brown field.,An adult grazing in a brown field.
"3607    55072
Name: id, dtype: int64",A giraffe leans its neck as it walks through the bush.,A giraffe leans its neck as it walks through bush.
"3607    55072
Name: id, dtype: int64",There is a giraffe bending over to chew some brush,There is a giraffe bending over chew some brush
"3607    55072
Name: id, dtype: int64",a giraffe standing in a straw field next to shrubbery.,a giraffe standing in a field next to shrubbery.
"3608    277584
Name: id, dtype: int64",A cat outside looking through a window. ,A cat looking through a window. 
"3608    277584
Name: id, dtype: int64",A cat sitting outside a glass window. ,cat sitting outside a glass window. 
"3608    277584
Name: id, dtype: int64",A cat looking in a door from the outside ,A cat looking in a from the outside 
"3608    277584
Name: id, dtype: int64",a cat that is looking into a window,cat that is looking into a window
"3608    277584
Name: id, dtype: int64",A cat as sitting outside while looking through a window.,A cat as sitting while looking through a window.
"3609    550349
Name: id, dtype: int64",A bus about to stop to pick up passengers.,A bus about to stop pick up passengers.
"3609    550349
Name: id, dtype: int64",a group of people waiting for the metro bus,a group people waiting for the metro bus
"3609    550349
Name: id, dtype: int64",An Orange bus is parked next to the people. ,An Orange bus is next to the people. 
"3609    550349
Name: id, dtype: int64",A couple of people standing next to a large bus.,A couple of people standing next to a large.
"3609    550349
Name: id, dtype: int64",People stand on the sidewalk waiting for the bus to come. ,stand on the sidewalk waiting for the bus to come. 
"3610    289659
Name: id, dtype: int64",A giraffe  standing on top of a dirt and grass field.,A giraffe  standing on top a dirt and grass field.
"3610    289659
Name: id, dtype: int64",A giraffe walking about in a large enclosure. ,giraffe walking about in a large enclosure. 
"3610    289659
Name: id, dtype: int64",The giraffe is eating grass from the hill side.,giraffe is eating grass from the hill side.
"3610    289659
Name: id, dtype: int64","A giraffe stands in a rocky area, larger rocks behind him.","giraffe stands in a rocky area, larger rocks behind him."
"3610    289659
Name: id, dtype: int64",Giraffe resting while standing in the dirt and grass.,resting while standing in the dirt and grass.
"3611    62353
Name: id, dtype: int64",Two giraffe walking next to each other in a forest.,Two giraffe walking next to each other a forest.
"3611    62353
Name: id, dtype: int64",Several giraffes stand with their necks stretched over a barrier toward a small crowd of people.,Several giraffes stand with their necks stretched over a toward a small crowd of people.
"3611    62353
Name: id, dtype: int64",Several giraffes leaning over a fence towards some people.,Several giraffes leaning over a towards some people.
"3611    62353
Name: id, dtype: int64","Giraffes in a zoo, standing with their heads peeking over the fence, looking at people.","Giraffes in a, standing with their heads peeking over the fence, looking at people."
"3611    62353
Name: id, dtype: int64",A photo looking at the back side of two giraffes check out the people.,A photo looking at the back side of two check out the people.
"3612    193717
Name: id, dtype: int64",a fire hyrdant sitting on the sidewalk next to the road ,a fire hyrdant sitting on the sidewalk to the road 
"3612    193717
Name: id, dtype: int64",a hydrant  well tired up placed at the middle of the town,a hydrant  well tired up at the middle of the town
"3612    193717
Name: id, dtype: int64",there is a red fire hydrant with a chain that is attached to it,there is a red fire hydrant with a chain that is to it
"3612    193717
Name: id, dtype: int64",A fire hydrant is standing on a sidewalk with a person walking by.,fire hydrant is standing on a sidewalk with a person walking by.
"3612    193717
Name: id, dtype: int64",A fire hydrant with several outlets on it by a street side.,A fire hydrant with several on it by a street side.
"3613    565607
Name: id, dtype: int64",A green fire hydrant next to field of colorful flowers.,A green fire hydrant next to field of colorful.
"3613    565607
Name: id, dtype: int64",A fire hydrant sits in a bed of flowers.,A fire hydrant sits in a bed flowers.
"3613    565607
Name: id, dtype: int64",A yellow and green fire hydrant in a bed of colorful flowers.,A yellow and green hydrant in a bed of colorful flowers.
"3613    565607
Name: id, dtype: int64",A green and silver fire hydrant sitting in a field of flowers,A green and silver fire hydrant sitting in a field of 
"3613    565607
Name: id, dtype: int64",Fire hydrant location in the middle of a flower field,Fire hydrant in the middle of a flower field
"3614    210394
Name: id, dtype: int64",A city passenger bus stopping to take on passengers.,city passenger bus stopping to take on passengers.
"3614    210394
Name: id, dtype: int64",an old bus on the road and people boarding it,an bus on the road and people boarding it
"3614    210394
Name: id, dtype: int64",A large bus and some people on a city street.,A large bus and some people on a city.
"3614    210394
Name: id, dtype: int64",A truck driving down the middle of a street next to a crowd of people.,truck driving down the middle of a street next to a crowd of people.
"3614    210394
Name: id, dtype: int64",A bunch of people who are standing outside a bus.,A bunch of people who are standing a bus.
"3615    41488
Name: id, dtype: int64","The road sign says ""East 278 Queens Bronx""","The road sign says ""East Queens Bronx"""
"3615    41488
Name: id, dtype: int64",A highway road sign directing the way ahead.,A road sign directing the way ahead.
"3615    41488
Name: id, dtype: int64",A large and green interstate exit sign above a road.,A large and green interstate exit sign a road.
"3615    41488
Name: id, dtype: int64",A green road sign showing the Queens Bronx exit.,A green road sign showing Queens Bronx exit.
"3615    41488
Name: id, dtype: int64","An green and white overhead street sign on Interstate 278 for Queens and Bronx, showing a truck restriction.","An green and white overhead street on Interstate 278 for Queens and Bronx, showing a truck restriction."
"3616    514540
Name: id, dtype: int64","A city street corner with a street pole that has one way signs and a light on the top, and a building in the background.","A city street corner with a street that has one way and a light on the top, and a building in the background."
"3616    514540
Name: id, dtype: int64",Both streets of the intersection are marked as one way.,Both streets of the intersection are as one way.
"3616    514540
Name: id, dtype: int64","An upward view of a building and several signs, including a one way sign. ","An upward view of a and several signs, including a one way sign. "
"3616    514540
Name: id, dtype: int64",A variety of street signs on a light post in front of a tall building. ,A of street signs on a light post in front of a tall building. 
"3616    514540
Name: id, dtype: int64",Many signs are posted on the light post near a skyscraper.,Many signs posted on the light post near a skyscraper.
"3617    65455
Name: id, dtype: int64",A group of giraffe Standing up against a dirt wall in front of a crowd of children.,A of giraffe Standing up against a dirt wall in front of a crowd of children.
